Molecule,Score
CC(C)NC(=O)CCc1ccc2c(c1)OCO2,-6.727
CC(C)(C)NC(=O)CCc1ccc2c(c1)OCO2,-6.68
CCCNC(=O)CCc1ccc2c(c1)OCO2,-6.289
CC(C)CNC(=O)CCc1ccc2c(c1)OCO2,-6.65
COc1ccc(C2CCCN2C(O)Cc2nc(=O)c3ccccc3[nH]c2=O)c(OC)c1,-8.42
CCCCNC(=O)CCc1ccc2c(c1)OCO2,-6.356
CCNC(=O)CCc1ccc2c(c1)OCO2,-6.356
CN1CCN(C)[C@@H](CNC(=O)NCCc2cccc(Cl)c2)C1,-8.144
CC(C)(C)C(=O)N1CCC(Cc2ccccc2)CC1,-6.948
CCNC(=O)c1ccc(OCC)c(OCC)c1,-6.099
CCOc1ccc(C(=O)NC(C)C)cc1OCC,-6.195
COc1ccc(CNC(=O)c2ccccc2)cc1OC,-7.044
CCC(=O)NCc1ccc2c(c1)OCO2,-6.287
COCCN1CCN(CC(=O)NCCc2cccs2)C[C@@H]1C,-6.865
CC(C)NC(=O)c1ccccc1NC(=O)C1CCCC1,-7.118
O=C(CCc1ccc(F)cc1)NCc1cccnc1,-6.781
CCOc1ccc(C(=O)NC2CC2)cc1OCC,-6.396
COc1cc(OC)c(-n2cc(C(O)N3CCN(C(=O)c4ccco4)CC3)cc2O)cc1Cl,-8.559
CCO[C@H]1CCCN(C(=O)CCOc2ccc(C)cc2OC)C1,-6.962
O=C(Cn1c(=O)c2cccn2c2ccccc21)N1CCCC1,-8.295
Cc1cccc(-n2cc(C(O)N3CCCCCC3)cc2O)c1,-10.832
Cc1cccc(-n2cc(C(O)N3CCCC3)cc2O)c1,-7.454
Cc1ccc(-n2cc(C(O)N3CCOCC3)cc2O)cc1,-7.594
CCN(CC)[C@@H](C)CNC(=O)Cc1csc(-c2ccco2)n1,-6.923
Cc1cc(C)n(CCN2CCCS(=O)(=O)C[C@H]2c2ccccc2)n1,-11.861
CCNC(=O)c1ccc2c(c1)CCN2C(C)=O,-6.521
CCC(=O)N1CCc2cc(C(N)=O)ccc21,-6.833
CCC1C(=O)NCCN1Cc1c(C)cccc1OC,-6.872
CC[C@H](C)N(C)CCNC(=O)Cc1nc(-c2cccs2)oc1C,-6.95
Cc1cc(C(=O)NCC2CCCO2)nn1C,-6.676
CC(C)N1CCN(C(=O)c2cc(-c3ccccc3)[nH]n2)CC1,-8.037
Cc1n[nH]c(C2CCN(C(=O)C3CC3)CCN2CCc2ccccc2)n1,-11.559
COc1ccccc1NC(=O)CC1NCCNC1=O,-6.647
Cc1cc(=NC[C@H](O)CO)[nH]c2ccccc12,-6.717
CCc1nc(CN(C)C(=O)N[C@H]2[C@@H]3CNC[C@@H]32)cs1,-7.082
Cn1c(=O)c2c(nc(CN3CCN(Cc4ccccc4)CC3)n2CCN2CCOCC2)n(C)c1=O,-8.761
COc1ccc(-n2c(O)cc(N3CCC(C(N)=O)CC3)c2O)cc1,-8.132
CC(C(=O)N(C)C1CCCCC1)N(C)Cc1nnc2n1CCNC2=O,-8.702
CCN1CCN(c2ccccc2CN=c2cc[nH]c(C(=O)N(C)C)c2)CC1,-8.333
C[C@@H](CNC(=O)N=c1cc(C#N)cc[nH]1)CN1CCN(C)CC1,-6.946
CC(C(=O)N1CCC(C(N)=O)CC1)N1CCCc2occc2C1,-12.452
COc1ccnc(CN(C)CC2CCOCC2)c1OC,-6.17
COCc1nc(=NCC(=O)N2CCN(C)CC2)cc[nH]1,-7.232
O=C1C[C@H](CO)CN1Cc1ccccc1,-6.28
CCN(C)C(=O)C(C)NC(=O)NCc1ccc(OCc2ccccc2)cc1,-7.273
O=C(NCCCN1CCCCCC1=O)C(c1cccc(Br)c1)N1CCCC1,-11.289
COCCN1CCN(CCOc2ccccc2OC)C[C@@H]1C,-6.945
CC(C)c1ncc2c(n1)CN(CCCNS(C)(=O)=O)CC2,-7.165
CC(C)c1ccc(C(=O)NC[C@@H](C(C)C)N2CCOCC2)cc1,-7.683
CCOCCC(=O)N1CCCC(c2cc(C(F)(F)F)[nH]n2)C1,-7.311
C[C@H]1CN(CCC(=O)N2CCc3ccccc3C2)C(C)(C)CO1,-7.76
CN(C[C@@H](O)CC(F)(F)F)C(C)(C)c1ccc2c(c1)OCO2,-7.298
COCc1nc(CNCC2CCCn3ccnc32)cs1,-6.721
C[C@H](O)CN1CCN(Cc2cc(Cl)c3c(c2)OCCO3)CC1,-7.561
CN(CCNC(=O)C1CSCN1C(=O)C1CCCC1)C1CC1,-6.886
C[C@H](O)CN1CCN(C(=O)c2ccc(Br)s2)CC1,-6.399
CC(C)CC(NC(=O)C1OC1C(=O)O)C(=O)NCCCCN=C(N)N,-7.39
COc1cc(C(=O)N2CCN(C[C@H](C)O)CC2)cc2c1OCCO2,-8.033
CC(C)c1ccc(CCN(CCC#N)CCN2CCOCC2)cc1,-6.507
CCC(C(=O)Nc1cn(CC)cc(Br)c1=O)N(C)C,-6.538
CCOC(=O)NCCCC(=O)NCCc1ccccc1,-6.779
CCC(C)(C)NC(=O)C(C)Nc1cccc(NC(=O)CO)c1,-7.116
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,-7.434
Cc1cccc(-c2nnc(C(C)NCC3CCN(CCO)CC3)o2)c1,-8.357
CCO[C@H]1CCCN(C(=O)c2cccc(Cn3nc(C)cc3C)c2)C1,-7.925
C[C@@H](c1ccc(NC(=O)NCCN(C)C2CC2)cc1)N1CCOCC1,-7.37
CCOC[C@H]1CCCN(C(=O)c2ccnc(Oc3ccccc3)c2)C1,-7.963
C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1,-7.036
COCCN1CCN(CCNS(=O)(=O)c2ccccc2)C[C@@H]1C,-7.297
CCC(C)C(=O)NCc1nc(C)cs1,-5.726
O=C(NCc1cccs1)C1CCCO1,-5.662
CC#CCN[C@@](C)(COC)c1ccccc1,-5.955
OCCc1ccc(O)cc1,-5.332
C[C@H](O)CN1CCN(C(=O)c2ccco2)CC1,-6.546
CC(C)OCCCC(=O)N1CC[C@H](CO)C1,-5.66
CC(C)N(Cc1ccncc1Cl)C(C)C,-5.64
CCC(C)C(N)C(=O)N1CCCC1C(=O)NC(C(=O)O)C(C)CC,-7.027
CC(C(=O)Nc1cccc(F)c1)N1CCC(O)CC1,-7.044
CC(=N)NCCSCCC(N)C(=O)O,-5.723
CC[C@@H](CNC(=O)c1sccc1C)N1CCCC1,-6.324
Cc1nc(CC(=O)N2CCN(CCO)CC2)cs1,-6.547
Cc1ccc(CC(=O)N2CCN(CCO)CC2)s1,-6.575
CN(CCC#N)C(O)c1cc(O)n(Cc2ccco2)c1,-6.625
CCC(C)(C)C(=O)N(O)Cc1ccccc1,-5.989
CCc1ccc(C(=O)N2CCN(C[C@H](C)O)CC2)o1,-6.936
CSCCn1cc(Br)cc(C)c1=O,-5.169
CN(CCN1CCC[C@H](OCCO)C1)c1ccccc1,-6.968
CCN(CCO)C(=O)Cc1ccc(NC(C)=O)cc1,-6.411
O=C(C[C@@H]1C=CCC1)N1CCN(Cc2ccncc2)CC1,-7.651
CN(C)[C@@H](CNC(=O)CC1CCCCC1)c1ccsc1,-6.683
O=C(CN1CCC[C@H]1CO)NCc1ccc2c(c1)OCO2,-7.531
CC[C@H](O)CN1CCN(C(=O)c2cc(C)oc2C)CC1,-7.08
CC(C)C[C@H](C)N(C)CCN1C(=O)c2ccccc2C1=O,-6.503
Cn1nc2n(c1=O)CCN(CCCCc1ccc(Cl)c(Cl)c1)C2,-7.49
C[C@H]1CN(C(=O)c2ccc(Br)o2)CC(C)(C)O1,-6.844
CCCCN(CCO)CC(=O)N1CCC[C@H]1c1cccs1,-6.123
CC(C)N(C)CC(=O)N1CCC[C@H]1c1ccc2c(c1)OCCO2,-7.411
N=C(N)NCCCC1NC(=O)C(CCCCN)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,-10.303
C/C=C1\C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2,-8.047
CN(C(=O)CNC(=O)c1ccccc1Br)[C@H]1CCS(=O)(=O)C1,-7.824
NCCCNCCCCNCCCNC(=O)Cc1cccc2ccccc12,-6.409
C[C@H]1CS(=O)(=O)CCN1CC1CCC1,-6.23
CCC(=O)N1CCC[C@H]1c1cccs1,-5.976
CN(C)C(=O)CN1CCC[C@H](N(C)C)C1,-5.99
CO[C@@H](CNC(=O)N1CCOCC1)C(C)C,-5.899
CC(=O)c1cc(CCC(=O)N(C)C)oc1C,-6.17
O=C(CC[C@H]1CCCO1)NCc1ccccn1,-6.119
CC[C@H]1CN(C(=O)c2ccc(C)o2)CCO1,-6.512
COc1ccc(CCc2cc(OC)c(OC)c(OC)c2)cc1O,-6.833
CCC(CC)OC1=CC(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,-6.643
N[C@](CC1c2ccccc2Oc2ccccc21)(C(=O)O)[C@H]1CC1C(=O)O,-8.598
CSCCC(NC(=O)C(N)Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,-8.146
CC(C)n1ccnc1CSCCN(C)C,-5.466
CS(=O)(=O)CCCONC1CCCC1,-5.975
CC(C)(O)CCON=C(N)Cc1ccccc1,-6.127
CCN(CC)CCCSc1n[nH]c(C)n1,-5.5
O=C(N[C@H]1CCc2nccn2C1)C1CCOCC1,-6.951
CCCCNc1ccc(C(=O)OCCN(C)C)cc1,-5.937
Cc1cc(C(=O)NCCSCCCO)n(C)n1,-5.953
NCCCCCC(=O)O,-4.832
N=C(N)NOCCC(N)C(=O)O,-5.56
O=C(O)C1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1,-7.875
NC(CO[PH](=O)(=O)O)C(=O)O,-5.659
CCOc1cc(NC(C)=O)ccc1C(=O)OC,-6.317
Cc1cccc(NC(=O)CON=C(N)CCO)c1,-7.248
NC(Cc1ccc(O)c(I)c1)C(=O)O,-6.639
NC(CCC(=O)[O-])C(=O)O,-5.597
OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,-5.745
COC[C@@H](O)Cn1ccnc1C(=O)c1ccccc1,-6.271
C[C@@H](CNC(=O)C1CCOCC1)N(C)c1ccccc1,-7.028
CC[C@H](C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(=O)O,-8.353
COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,-7.767
NCCCC(=O)O,-4.41
O=[PH](=O)(O)C[PH](=O)(=O)O,-5.15
COCCN1CCN(CCCc2ccccc2)C[C@@H]1C,-6.296
N=C(N)NCCCC(N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(CS)C(=O)O,-7.321
CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)O,-6.634
CCCNC(=O)C1OC1C(=O)NC(C(=O)N1CCCC1C(=O)OC)C(C)CC,-7.757
Cc1cc(C)n(C[C@@H](C)CNC(=O)c2cccs2)n1,-6.935
CN(C)CCOC(c1ccccc1)c1ccccc1,-6.364
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,-6.774
CCCN(CC1CC1)C(O)c1cc(O)n(CCN(C)C)c1,-6.111
O=C(C1CC=CCC1)N1CCN(Cc2ccncc2)CC1,-8.157
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,-7.755
CCOC(=O)C1=CC(OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,-7.263
CCN1CC[C@H](CNC(=O)NCc2cccnc2OC)C1,-7.148
CCc1ccc(-n2cc(C(O)N(CC)CC)cc2O)cc1,-6.952
C[C@H]1CN(Cc2ccccc2)CCCN1CCCCCO,-10.128
CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,-6.595
C[C@@H](CNC1CCC2(CC1)OCCO2)c1ccsc1,-7.028
COC[C@@H](O)CN(C)Cc1nc2c(s1)CC(C)(C)CC2,-6.82
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,-6.2
C[N+](C)(C)CC(=O)O,-4.107
CCNC(=O)/C=C/c1cccc(Br)c1,-5.899
CC(N)C12CC3CC(CC(C3)C1)C2,-6.52
CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,-6.825
OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,-6.377
C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,-8.325
NCCc1ccccc1,-5.057
NCCc1c[nH]cn1,-4.475
CC(O)(CC(=O)O)CC(=O)O,-5.644
CC(C)c1cccc(=O)c(O)c1,-6.091
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,-7.351
CCCCCCCCCCCCCCCC(=O)NCCO,-5.299
CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,-6.268
CC(=O)CC(=O)CCC(=O)O,-5.035
NC(Cc1ccc(O)c(O)c1)C(=O)O,-7.019
NCCCNCCCCNCCCN,-4.585
CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)C(Cc1ccccc1)C(=O)NCCO,-7.501
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,-6.906
CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,-8.206
CCN(CC)C(=O)c1ccc(O)c(OC)c1,-6.106
C[N+](C)(C)CCOC(N)=O,-4.439
CC(C)(C)c1cc(Br)cc([C@H](CC(=O)O)NC(=O)CNC(=O)c2cc(O)cc(NC3=NCC(O)CN3)c2)c1,-9.333
N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2C(C(=O)O)[C@H]21,-6.704
COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,-7.163
O=C(O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(Cl)c1,-8.092
NCCCCNCCCN,-4.904
CC(C)Oc1cccc(C(=O)N2CC[C@H](N3CCN(C)CC3)[C@H](CCCO)C2)c1,-8.09
Cc1cc(C(=O)N2CCCC(CCc3ccc(F)cc3)C2)c(=O)n(C)c1C,-8.759
CNC(=O)CN1CCCC(N2CCN(Cc3ccc4c(c3)OCO4)CC2)C1,-8.538
CCN(CCc1nc2cc(OC)ccc2[nH]1)C(=O)C1CCC(=O)NC(=O)N1,-12.654
CNC(=O)CC1C(=O)NCCN1Cc1ccc(OC)cc1OC,-7.027
Cc1ccc2nc(C(=O)NC3COC4(CCCCC4)C3)cn2c1,-8.611
CN1C(=O)CN(CCCCOc2ccccc2)C(=O)c2ccccc21,-11.351
CCNC(=O)CC1C(=O)NCCN1Cc1ccccc1OCC,-7.152
CSc1ncc(CNC(=O)CCC2CCCCN2C)n1C,-7.017
CN(CCO)C(=O)CC1C(=O)NCCN1Cc1ccccc1,-6.776
CN1CCN(Cc2nnc(C3CCN(C(=O)c4ccccc4)CC3)n2C)CC1,-8.728
CCNC(=O)CC1C(=O)NCCN1Cc1ccc(Cl)c(F)c1,-7.206
CCn1cc(C(O)NCCCc2ccccc2F)cc1O,-6.92
CNC(=O)CC1C(=O)NCCN1Cc1ccc(OC)c(C)c1,-7.474
CSCC(=O)N1CCC(c2nnc(CN3CCC(O)CC3)n2C)CC1,-8.141
CC(O)CCNS(=O)(=O)c1ccc2c(c1)CN(C(=O)CC1CC1)CC2,-7.98
Cc1cc(C(=O)N2CCC(C(O)c3cccs3)CC2)c2c(C)nn(C)c2n1,-8.031
CCC(CC)N(CC)C(=O)CC1C(=O)NCCN1Cc1ccccc1C,-7.285
Cc1ccc(C(CNC(=O)c2nn(C)cc2Cl)N2CCOCC2)o1,-7.801
CCCc1nc(C(=O)NCC(c2ccc(C)o2)N2CCOCC2)cs1,-7.736
CC(C)c1nccc(C(=O)NCC(c2cccnc2)N2CCOCC2)n1,-8.162
Cc1cccc2nc(CNC(=O)CCN(C)C3CCS(=O)(=O)C3)cn12,-8.486
CCCN1CCN(Cc2cccc(OC)c2)[C@H]2CS(=O)(=O)C[C@H]21,-7.443
CCN1CC2(CCN(C(=O)COC(C)C)CC2)CC(c2ccccc2)C1=O,-8.253
CCCCc1nn(CC(=O)N2CCC(COC)C2)c(=O)n1Cc1ccccc1,-7.784
CCc1ccc(CN2CCC(c3nnc(Cn4cccn4)n3CC)CC2)nc1,-7.899
CC(C)c1nnsc1CNC(=O)Cc1c(O)n(C)c(=O)n1C,-8.083
CCCc1cc(C(=O)N2CCN(CCOc3ccccc3)CC2)[nH]n1,-7.687
CN(C)C(=O)CCN1CCOC(CC(c2ccccc2)c2ccccc2)C1,-8.194
CCc1cc(C(=O)NCC=C2CC[C@H]3CC2C3(C)C)cc(=O)[nH]1,-8.716
NCC(=O)N1CCCC(N2CCN(Cc3ccc4c(c3)OCO4)CC2)C1,-8.948
CN(C)Cc1cccc(C(=O)NCCN2CCCCC2CO)c1,-7.145
COCCC(=O)N1CCC(c2nnc(CN3CCC(O)CC3)n2C)CC1,-7.951
CC(=O)NCCC(=O)N1CCCC(c2[nH]ncc2-c2ccc(C)cc2)C1,-8.16
COCc1ccc(C(=O)NCc2cc(C)nn2C)s1,-6.771
Cc1ccc(CN2CCN(C3CCNC3)CC2)c(Cl)c1Cl,-7.817
CCn1cc(C(=O)N2CCCC3(CCCO3)CC2)cn1,-10.843
O=C(CC1CCCOC1)NCCc1ccccc1F,-7.446
Cc1cc2cc(C(=O)NCCC3CCC(=O)N3CCN(C)C)ccc2o1,-8.01
CC(CCc1ccccc1)NC(=O)c1cc(=O)n(C)c(=O)n1C,-8.12
COc1ccc(CN2CCNC(=O)C2CC(=O)NCCN(C)C)c(F)c1,-7.293
O=C1CCC2(CCN(C(=O)NCc3ccccc3)CC2)CN1Cc1ccccn1,-9.378
CCOc1ccc(CN2CCNC(=O)C2CC(=O)N2CCCCCC2)cc1,-11.451
Cn1nccc1CCC(=O)NCC1CCCNC1,-6.346
COc1cccc(N2CCN(Cc3[nH]nc(C)c3Cl)C(C)C2=O)c1,-8.282
CC(=O)NCCNC(=O)C1(N(C)CCc2ccccc2)Cc2ccccc2C1,-8.354
CCC(=O)N1CCC(c2nnc(CN3CCN(C)CC3)n2C)CC1,-7.732
CCn1c(Cn2cccn2)nnc1C1CCN(CCOC)CC1,-7.118
Cn1c(=O)n(C)c2cc(NC(=O)NCC3CC(=O)N(C4CCCC4)C3)ccc21,-9.294
CCc1cc(C(=O)NCCCCNC)cc(=O)[nH]1,-6.184
Cc1cnc(CN2CC3(CCCN(C(=O)COC(C)C)C3)CCC2=O)cn1,-8.616
Cc1cc(C)n(CC2(CNC(=O)C3CCC(=O)NC(=O)N3)CC2)n1,-12.303
CC(=O)Nc1ccc(CN2CCN(C3CCNC3)CC2)cc1,-7.608
CC(=O)NC(C)C(=O)N1CCC2(CC1)CC(=O)N(Cc1ccc(Cl)cc1)C2,-8.778
COc1cc2c(cc1CNC(=O)Cc1c(O)n(C)c(=O)n1C)OCCO2,-8.503
CO[C@H]1[C@H](NC(=O)CCc2cccnc2)c2ccccc2C12CCNCC2,-8.67
COCc1ccc(C(=O)NCCN2CCCCC2CO)cc1,-6.774
CCCN1CCN(C(=O)c2ccc(O)cc2)[C@H]2CS(=O)(=O)C[C@H]21,-7.979
CCOc1ccc(CCNC(=O)C2CC23CCNCC3)cc1,-7.316
CCN(CCSc1ccc(C)cc1)C(=O)Cc1c(O)n(C)c(=O)n1C,-7.929
CCCC(C)N1CC2(CCN(C(=O)c3ccc(C)c(O)c3)CC2)OC1=O,-7.808
COCCNC(=O)CC1C(=O)NCCN1Cc1ccc(Cl)c(F)c1,-7.119
O=C1CCC2(CCN(C(=O)Nc3ccccc3)CC2)CN1Cc1cccnc1,-9.822
Cc1cnc2c(C(=O)N3CCCC4(CCCO4)CC3)cnn2c1,-11.985
O=C(c1cc2ncccn2n1)N1CCCC2(CCCO2)CC1,-11.837
NC1CCCCN(C(=O)CCCOCc2ccccc2)C1,-10.125
CCc1cc(N(C)CCC(=O)NC)n2nccc2n1,-6.699
CCNC(=O)N1CCC2(CC1)CC(c1ccccc1)C(=O)N(CC)C2,-8.049
COCc1cc(CNC(O)c2cc(O)n(-c3ccc(C(C)C)cc3)c2)[nH]n1,-7.952
CCCCC(=O)N1CCc2ccc(S(=O)(=O)NCCC(C)O)cc2C1,-7.221
CN(C)CC1COCCN(C(=O)c2ccc(CO)cc2)C1,-10.494
CCC(C)C(N)C(=O)N1CCC2(CCC(=O)N(CCc3c[nH]cn3)C2)CC1,-8.955
O=C1CCC(C(=O)NCCOCc2ccccc2)NC(=O)N1,-12.401
CCc1nc(C)c(CNC(=O)C2COc3ccccc3C2)s1,-8.41
CCCn1cnnc1CNC(=O)C1COc2ccccc2C1,-8.435
COc1ccc(CN2CCNC(=O)C2CC(=O)N(C)CCO)cc1C,-7.392
COCCN(Cc1cnn(C)c1)C(=O)C1COc2cc(OC)ccc2C1,-7.687
COc1cccc2c1OCC(C(=O)NCCS(=O)(=O)N(C)C)C2,-7.67
COc1cccc(CN2CCNC(=O)C2CC(=O)N(C)CCO)c1OC,-7.201
CNC(=O)CNC(=O)CC1C(=O)NCCN1Cc1ccccc1C,-7.952
CC(C)c1nnc2n1CCN(C(=O)Cc1c(O)n(C)c(=O)n1C)CC2,-11.245
COc1ccc(C2(C(=O)NCCN3CCNC3=O)CC2(C)C)cc1,-7.525
O=S(=O)(NCC1(O)CCCNC1)c1ccccc1,-7.495
CCN(CCN(C)C)C(=O)NCCSc1nccn1C,-5.776
COCCN1CCC(CNS(=O)(=O)c2ccc(C(C)(C)C)cc2)C1,-7.373
CCn1c(CNC(=O)Cn2nc(C)c(C)cc2=O)nc2ccccc21,-8.489
Cn1c(O)c(CC(=O)NCc2nc(C(C)(C)C)cs2)n(C)c1=O,-7.815
CCNC(=O)CC1C(=O)NCCN1Cc1ccc(OC)cc1OC,-7.519
CCc1ccccc1OC1CN(C(=O)C2CCC(=O)NC(=O)N2)C1,-13.83
O=C(NCCSc1c[nH]nn1)N1CCCC(COc2cccc(F)c2)C1,-7.886
CCOc1ncccc1C(=O)N1CCN(CCO)[C@@H]2CS(=O)(=O)C[C@@H]21,-7.32
CC(NC(=O)CNC(N)=O)c1ccc2c(c1)OCCCO2,-11.722
COCCN1CC(CNC(=O)c2ccccc2-c2cccc(C)c2)CC1=O,-8.608
Cc1cccc(CSCCCNC(=O)[C@@]23CNC[C@@H]2CN(C)C3)c1,-7.402
COCC(=O)NCc1cc2n(n1)CCCN(Cc1ccc(OC)c(C)c1C)C2,-11.688
Cc1cc(F)ccc1S(=O)(=O)NCC(=O)NC1COC2(CCCCC2)C1,-9.54
CCCn1ccnc1CN1CCN(C)C(c2ccccc2)C1,-7.295
Cc1nc(N(C)C)ncc1C(=O)NCCN1CCCC(CO)C1,-7.38
CNC(C=O)C(O)N1CCC2(CC1)CC(=O)N(Cc1ccc(Cl)cc1)C2,-8.006
COc1ccccc1Oc1ccc(NC(=O)N[C@@H]2CNCC[C@H]2O)cn1,-8.403
CCCC1CCCN1C(=O)c1cccc(CCC(C)(C)O)c1,-6.849
CN(C)CC(=O)N1CCC(c2nnc(CN3CCC(O)CC3)n2C)CC1,-8.273
COCC(=O)NC(c1cnc2ccccc2c1)C1CC(O)C1,-7.136
COCC(=O)N1CCC(c2nnc(CN3CCCC3)n2C)CC1,-8.057
CN1CCN(c2ccc(C(=O)N3CCC(Oc4cccnc4)CC3)cn2)CC1,-7.909
CC(=O)N1CCC(c2nnc(CN3CCN(C)CC3)n2C)CC1,-7.965
CN(C)[C@@H]1[C@@H](NC(=O)C2(c3ccccc3)CCCCC2)[C@H]2CCO[C@H]21,-8.859
Cc1nc(CN2CC[C@@H](NC(=O)c3ccc(C)c(C)c3)[C@H](O)C2)cs1,-8.003
O=C1N[C@H]2CCCC1CN(C(=O)NCCSCc1cccc(Cl)c1)C2,-15.238
COc1cc(C)ccc1C(=O)NCCN1CCCCC1CO,-6.895
Cn1ccn2ncc(C(=O)NCC(c3ccc(F)cc3)N3CCCC3)c12,-8.127
CN1C(=O)CC(CNC(O)c2ccc(=O)[nH]n2)c2ccccc21,-8.69
OC1(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)CNCCOC1,-11.669
CCCn1cnnc1CNC(=O)C1COc2cc(OC)ccc2C1,-8.148
CN1CCN(CCC2CCCCN2C(=O)NC2(c3ccccc3)CC2)CC1,-8.16
CCN(CC)CC(=O)N1CCCC2(CCC(=O)N(Cc3ccccn3)C2)C1,-7.823
COc1ccc(CN(C)CC2CC(=O)N(C(C)(C)C)C2)c(F)c1,-7.177
CCCOCC1CCN(C(=O)CCN2CCCCCC2=O)C1,-10.392
Cn1cccc1-c1cc(C(=O)NCC(c2cccnc2)N2CCCCC2)[nH]n1,-8.489
CCn1c(C)cc(C(=O)NC(c2nccn2C)C(C)C)c1C,-6.965
Cc1cc2cc(NC(=O)C3CCN(C4CCS(=O)(=O)C4)CC3)ccc2o1,-8.709
COC[C@H]1[C@H]2OCC[C@H]2[C@H]1NC(=O)c1nc2ccc(Cl)cn2c1F,-7.714
CC(C)C(=NC(=O)CC1C(=O)CCC1c1ccccc1)c1nccn1C,-8.497
OCCN=c1cc(NCCN2CCCC(CO)C2)[nH]cn1,-7.241
CN(C)Cc1ccccc1CN(C)C(=O)NCCCc1ccccc1F,-7.552
O=C(NCCN1CCCC(CO)C1)c1ccc(C(F)(F)F)nc1,-7.867
O=C(COCC1CCCO1)NCCc1nccc(-c2ccccc2)n1,-6.593
CCCc1nnsc1C(=O)NCc1cnc(SC)n1C,-6.966
Cc1cc(C)n(-c2cccc(CN(C)C3CCS(=O)(=O)C3)c2)n1,-8.065
Cc1nc(CCCNC(=O)N2CCCC2C(N)=O)sc1C,-7.776
COc1ccc(CN(Cc2cccnc2)C(=O)NCC(C)(C)C)c(OC)c1,-7.392
CCCCNC(=O)CC1C(=O)NCCN1Cc1ccc(OC)c(C)c1C,-7.531
CO[C@H]1CN(C(C)C)C[C@@H]1NC(=O)c1ccc(CSC)o1,-6.775
Cn1c(O)c(CC(=O)N(CCC2=CCCCC2)Cc2ccccc2)n(C)c1=O,-8.441
CC(=O)c1cc(C(=O)N[C@@H]2CCN(Cc3csc(C)n3)C[C@H]2O)cs1,-7.766
CCc1cccc(OCCCN(C)C(=O)C2CC3(CCNCC3)CN2C)c1,-8.048
O=C(CC1Cc2ccccc2C1)N[C@H]1COC[C@@H]1N1CCCC1,-8.495
N[C@H]1CCCC(C(=O)NC2(Cc3ccc(Cl)cc3)CC2)C1,-7.248
O=C(CCn1cnc2ccccc21)NCC(c1cccnc1)N1CCCCC1,-7.924
CCn1c(CN(C)C)nnc1C1CCN(Cc2cccc(C#N)c2)CC1,-8.475
O=C1C=CC(c2ccccc2)C1CC(=O)N1CCOCC(CO)C1,-11.709
COc1c(Cl)cc(C(=O)N[C@H]2CN(C(C)C)C[C@@H]2OC)cc1Cl,-7.452
CCCOc1ccc(NC(=O)C2CCN(C3CCS(=O)(=O)C3)CC2)cc1Cl,-7.238
CC(C)N1CCN(CCCN2CC3(CCN(C(=O)C4CCCN4)CC3)OC2=O)CC1,-8.319
