,Molecule,Score,admetlab_smiles
3977,CCOCCn1c(N2CCCCC2)nc2c1c(=O)n(C)c(=O)n2C,-7.625,CCOCCn1c(N2CCCCC2)nc2c1c(=O)n(C)c(=O)n2C
3978,CCn1nccc1CN(C)CC(=O)N[C@@H](C)Cc1ccccc1C,-7.514,CCn1nccc1CN(C)CC(=O)N[C@@H](C)Cc1ccccc1C
3979,Cc1cc(C(=O)N(C)C[C@H]2COc3ccccc3O2)nn1C(C)C,-8.122,Cc1cc(C(=O)N(C)C[C@H]2COc3ccccc3O2)nn1C(C)C
3980,CCOc1ccccc1OCC(=O)NC(C)C(=O)N1CCOCC1,-7.527,CCOc1ccccc1OCC(=O)NC(C)C(=O)N1CCOCC1
3981,COc1ccc(CC(=O)NC[C@H](C)Cn2nc(C)cc2C)cc1OC,-7.592,COc1ccc(CC(=O)NC[C@H](C)Cn2nc(C)cc2C)cc1OC
3982,CCNC(=O)c1cccc(CNC(=O)c2csc(Br)c2)c1,-7.225,CCNC(=O)c1cccc(CNC(=O)c2csc(Br)c2)c1
3983,CC(Nc1ccc2[nH]c(=O)ccc2c1)C(O)NC(C)(C)C,-7.884,CC(Nc1ccc2[nH]c(=O)ccc2c1)C(O)NC(C)(C)C
3984,COCc1ccccc1CNC(=O)C[C@@H]1C=CCC1,-6.429,COCc1ccccc1CNC(=O)C[C@@H]1C=CCC1
3985,O=C(Cc1ccccc1Cl)NC1CCCCNC1=O,-11.698,O=C(Cc1ccccc1Cl)NC1CCCCNC1=O
3986,Cc1cccc(C(=O)NC2CCCCNC2=O)n1,-11.483,Cc1cccc(C(=O)NC2CCCCNC2=O)n1
3987,COc1ccc(C(=O)NC2CCCCNC2=O)cc1OC,-11.469,COc1ccc(C(=O)NC2CCCCNC2=O)cc1OC
3988,O=C(COc1ccccc1)NC1CCCCNC1=O,-11.18,O=C(COc1ccccc1)NC1CCCCNC1=O
3989,O=C(NC[C@H]1CCOC1)N1CCN(Cc2ccco2)CC1,-7.228,O=C(NC[C@H]1CCOC1)N1CCN(Cc2ccco2)CC1
3990,CCCc1ccccc1NCC(=O)N[C@H]1CCS(=O)(=O)C1,-7.306,CCCc1ccccc1NCC(=O)N[C@H]1CCS(=O)(=O)C1
3991,CC(C)C(=O)N1CCCC(C(=O)NCc2nnc3ccccn23)C1,-8.813,CC(C)C(=O)N1CCCC(C(=O)NCc2nnc3ccccn23)C1
3992,Cc1ccc(SCC(=O)NC2CCCCNC2=O)cc1,-11.628,Cc1ccc(SCC(=O)NC2CCCCNC2=O)cc1
3993,Cc1ccc(CC(=O)NC2CCCCNC2=O)cc1,-11.624,Cc1ccc(CC(=O)NC2CCCCNC2=O)cc1
3994,Cc1cccc(C)c1NC(=O)CNC(=O)C1CCCO1,-7.725,Cc1cccc(C)c1NC(=O)CNC(=O)C1CCCO1
3995,Cc1c(O)n(CC(=O)NCC(C)C)c(=O)n1-c1ccccc1,-7.2,Cc1c(O)n(CC(=O)NCC(C)C)c(=O)n1-c1ccccc1
3996,C[C@@H](CNC(=O)c1cc(Cl)c2c(c1)OCO2)N1CCOCC1,-7.628,C[C@@H](CNC(=O)c1cc(Cl)c2c(c1)OCO2)N1CCOCC1
3997,Cn1c(COc2ccc3c(c2)OCO3)cc(=O)n(C)c1=O,-7.634,Cn1c(COc2ccc3c(c2)OCO3)cc(=O)n(C)c1=O
3998,Cn1ccnc1C(NC(=O)CNC(=O)c1ccco1)c1ccccc1,-8.502,Cn1ccnc1C(NC(=O)CNC(=O)c1ccco1)c1ccccc1
3999,CC(C)(C(=O)N[C@H]1CCS(=O)(=O)C1)c1ccc(Br)cc1,-7.501,CC(C)(C(=O)N[C@H]1CCS(=O)(=O)C1)c1ccc(Br)cc1
4000,Cc1cccc(=NC(O)c2cc(O)n(CC(C)C)c2)[nH]1,-7.304,Cc1cccc(=NC(O)c2cc(O)n(CC(C)C)c2)[nH]1
4001,COc1ccccc1CC(=O)NCCN1CCC[C@H](C)C1,-6.934,COc1ccccc1CC(=O)NCCN1CCC[C@H](C)C1
4002,COc1cc(CNC(=O)C(C)(C)C)ccc1OCc1cccnc1,-7.73,COc1cc(CNC(=O)C(C)(C)C)ccc1OCc1cccnc1
4003,O=C(NC1CCCCNC1=O)c1ccc(Cl)cc1,-11.752,O=C(NC1CCCCNC1=O)c1ccc(Cl)cc1
4004,CC(=O)NC(C(=O)N[C@H]1C[C@H](c2ccccc2C)C1)C(C)(C)C,-7.672,CC(=O)NC(C(=O)N[C@H]1C[C@H](c2ccccc2C)C1)C(C)(C)C
4005,Cc1ncc2n1CCC(C(=O)N(C)CC1(O)CCC1)C2,-7.247,Cc1ncc2n1CCC(C(=O)N(C)CC1(O)CCC1)C2
4006,O=C1CCC[C@H](CNC(=O)NCc2cccc(C(F)(F)F)n2)N1,-8.849,O=C1CCC[C@H](CNC(=O)NCc2cccc(C(F)(F)F)n2)N1
4007,CCN1CCN(C[C@@H](C)CNC(=O)c2cc(C)nc3c2c(=O)[nH]n3C)CC1,-8.289,CCN1CCN(C[C@@H](C)CNC(=O)c2cc(C)nc3c2c(=O)[nH]n3C)CC1
4008,CNC(=O)C(O)CN=c1cc(Br)cc(C)[nH]1,-6.696,CNC(=O)C(O)CN=c1cc(Br)cc(C)[nH]1
4009,O=C(NCC1(c2cccc(F)c2)CCCCC1)c1cn[nH]c(=O)c1,-8.468,O=C(NCC1(c2cccc(F)c2)CCCCC1)c1cn[nH]c(=O)c1
4010,CC(C)NC(=O)CN1CCN(C(=O)c2ccsc2)CC1,-6.901,CC(C)NC(=O)CN1CCN(C(=O)c2ccsc2)CC1
4011,CN(C)C(=O)CCC1Cc2ccccc2NC1=O,-7.16,CN(C)C(=O)CCC1Cc2ccccc2NC1=O
4012,C[C@H](NC(=O)c1ccc(O)c(Cl)c1)C1CC1,-6.286,C[C@H](NC(=O)c1ccc(O)c(Cl)c1)C1CC1
4013,CN(CCCC(C)(C)C)Cc1nnc2n1CCNC2=O,-6.843,CN(CCCC(C)(C)C)Cc1nnc2n1CCNC2=O
4014,CC(C)c1cc(C(=O)NCC(=O)N(C)C)c(O)c(C(C)C)c1,-7.499,CC(C)c1cc(C(=O)NCC(=O)N(C)C)c(O)c(C(C)C)c1
4015,Cn1ccnc1CCN1CC[C@H](O)c2ccccc2C1,-11.642,Cn1ccnc1CCN1CC[C@H](O)c2ccccc2C1
4016,CC(C)C(NC(=O)c1ccco1)C(=O)N1CCC1,-6.716,CC(C)C(NC(=O)c1ccco1)C(=O)N1CCC1
4017,O=C(NCc1cccc(N2CCCC2=O)c1)C1NCC12CCOCC2,-8.949,O=C(NCc1cccc(N2CCCC2=O)c1)C1NCC12CCOCC2
4018,Cc1ccc(CNC(=O)N[C@H]2CCS(=O)(=O)C2)cc1,-7.586,Cc1ccc(CNC(=O)N[C@H]2CCS(=O)(=O)C2)cc1
4019,Cc1nn(C)c2nc(C3CC3)cc(C(=O)NC[C@H]3CCOC3)c12,-7.688,Cc1nn(C)c2nc(C3CC3)cc(C(=O)NC[C@H]3CCOC3)c12
4020,CC(C)[C@H](CNC(=O)CCc1ccccc1Cl)N1CCOCC1,-6.827,CC(C)[C@H](CNC(=O)CCc1ccccc1Cl)N1CCOCC1
4021,CC1(C)CC1C(=O)NC1CCCNC1=O,-6.351,CC1(C)CC1C(=O)NC1CCCNC1=O
4022,CN1CCC[C@@]2(CCN(Cc3ccc(-n4ccnc4)nc3)C2)C1,-8.354,CN1CCC[C@@]2(CCN(Cc3ccc(-n4ccnc4)nc3)C2)C1
4023,O=C(Nc1cncc(F)c1)N[C@H]1C[C@@H](O)C1,-6.589,O=C(Nc1cncc(F)c1)N[C@H]1C[C@@H](O)C1
4024,O=C(NC1CCN(c2ccccn2)CC1)C1CCCNC1,-7.82,O=C(NC1CCN(c2ccccn2)CC1)C1CCCNC1
4025,COCC(COC)NC(=O)NC[C@@H]1CCO[C@H]1c1ccc(F)cc1,-7.192,COCC(COC)NC(=O)NC[C@@H]1CCO[C@H]1c1ccc(F)cc1
4026,Cc1ccc(CNC(=O)NCCc2nc3ccccc3[nH]2)cc1,-7.369,Cc1ccc(CNC(=O)NCCc2nc3ccccc3[nH]2)cc1
4027,O=C(c1c[nH]nc1I)N1CCCSCC1,-10.442,O=C(c1c[nH]nc1I)N1CCCSCC1
4028,COc1cc(CNC(=O)CCCNC(N)=O)ccc1OCc1ccccc1,-8.078,COc1cc(CNC(=O)CCCNC(N)=O)ccc1OCc1ccccc1
4029,CC(=O)CC(C)(C)NC(=O)CCN1CCN(c2cc(C)nc(C(C)C)n2)CC1,-8.092,CC(=O)CC(C)(C)NC(=O)CCN1CCN(c2cc(C)nc(C(C)C)n2)CC1
4030,COc1ccc(CC(=O)NC(C)C(=O)N2CCOCC2)cc1OC,-7.779,COc1ccc(CC(=O)NC(C)C(=O)N2CCOCC2)cc1OC
4031,CCN(CC)[C@@H](CNC(=O)c1cc(C(C)=O)cn1C)c1ccco1,-7.144,CCN(CC)[C@@H](CNC(=O)c1cc(C(C)=O)cn1C)c1ccco1
4032,COc1ccc(Cl)cc1CNC(=O)NC1CCCCNC1=O,-11.987,COc1ccc(Cl)cc1CNC(=O)NC1CCCCNC1=O
4033,Cc1cc(C)c(CNC(=O)NC[C@H]2CCCCO2)c(=O)[nH]1,-7.788,Cc1cc(C)c(CNC(=O)NC[C@H]2CCCCO2)c(=O)[nH]1
4034,CN1CCC[C@@H]1CCSCC(=O)C(C)(C)C,-5.614,CN1CCC[C@@H]1CCSCC(=O)C(C)(C)C
4035,CNC(=O)CCN(C)CCc1ncc(C)s1,-5.472,CNC(=O)CCN(C)CCc1ncc(C)s1
4036,COc1cccc(NC(=O)NC(C)C(=O)N2CCCC2)c1,-7.702,COc1cccc(NC(=O)NC(C)C(=O)N2CCCC2)c1
4037,C[C@H]1CCCCN1CC(=O)N(C)Cc1ccsc1,-6.314,C[C@H]1CCCCN1CC(=O)N(C)Cc1ccsc1
4038,COCCNC(=O)CNC[C@H]1CNc2ccnn2C1,-6.048,COCCNC(=O)CNC[C@H]1CNc2ccnn2C1
4039,CCc1nnc2n1CCN(C(=O)CN(CC)CC)C2,-6.561,CCc1nnc2n1CCN(C(=O)CN(CC)CC)C2
4040,CN(C)CC1CCN(C(=O)NCc2cc[nH]n2)CC1,-6.757,CN(C)CC1CCN(C(=O)NCc2cc[nH]n2)CC1
4041,C[C@H](O)CN1CCN(C(=O)c2ccc(Cl)o2)CC1,-7.013,C[C@H](O)CN1CCN(C(=O)c2ccc(Cl)o2)CC1
4042,Cc1ncc(C(=O)N2CCN(C[C@H](C)O)CC2)s1,-6.662,Cc1ncc(C(=O)N2CCN(C[C@H](C)O)CC2)s1
4043,COc1ccc(NC(=O)NC2CCCCNC2=O)cn1,-11.443,COc1ccc(NC(=O)NC2CCCCNC2=O)cn1
4044,COCCN1CCN(CCOc2ccccc2)C[C@@H]1C,-6.44,COCCN1CCN(CCOc2ccccc2)C[C@@H]1C
4045,O=C(NCc1ccccc1OCc1ccccc1)c1csnn1,-8.178,O=C(NCc1ccccc1OCc1ccccc1)c1csnn1
4046,CC[C@H](O)CN1CCN(C(=O)c2c[nH]nc2C)CC1,-6.78,CC[C@H](O)CN1CCN(C(=O)c2c[nH]nc2C)CC1
4047,Cc1cccc(C)c1NCC(=O)NC[C@](C)(O)c1ccsc1,-7.484,Cc1cccc(C)c1NCC(=O)NC[C@](C)(O)c1ccsc1
4048,Cc1nc(N2CCN(CCCO)CC2)nc(C)c1CC(C)C,-7.332,Cc1nc(N2CCN(CCCO)CC2)nc(C)c1CC(C)C
4049,CN(C)c1cc(CNC(=O)NC[C@@]2(C)CCCS2)ccn1,-7.225,CN(C)c1cc(CNC(=O)NC[C@@]2(C)CCCS2)ccn1
4050,O=C(NC[C@@H](c1ccccc1)N1CCOCC1)C1(O)CCCC1,-7.384,O=C(NC[C@@H](c1ccccc1)N1CCOCC1)C1(O)CCCC1
4051,CCN(C)CCNC(O)c1cc(O)n(-c2ccccc2OC)c1,-6.972,CCN(C)CCNC(O)c1cc(O)n(-c2ccccc2OC)c1
4052,COc1cccc([C@H](CNC(=O)c2cnn(C)c2C)N2CCCC2)c1,-7.761,COc1cccc([C@H](CNC(=O)c2cnn(C)c2C)N2CCCC2)c1
4053,CC(C(=O)NCCc1ccc(F)cc1)N1CCC(CO)CC1,-7.45,CC(C(=O)NCCc1ccc(F)cc1)N1CCC(CO)CC1
4054,COCc1ccccc1C(=O)NCCCN1CCCC1C(=O)N(C)C,-7.576,COCc1ccccc1C(=O)NCCCN1CCCC1C(=O)N(C)C
4055,CCN(CC)CCN(Cc1ccccc1)C(=O)CCc1cnn(C)c1,-6.518,CCN(CC)CCN(Cc1ccccc1)C(=O)CCc1cnn(C)c1
4056,COc1ccc(COC[C@@H](O)CNC(=O)c2ccc(=O)n(C)n2)cc1,-7.186,COc1ccc(COC[C@@H](O)CNC(=O)c2ccc(=O)n(C)n2)cc1
4057,CN(Cc1ccc2c(c1)OCCO2)C(=O)C1CCCCN1C,-7.727,CN(Cc1ccc2c(c1)OCCO2)C(=O)C1CCCCN1C
4058,Cc1nn(-c2ccccc2)c(C)c1[C@@H]1COCCN1CC(N)=O,-8.13,Cc1nn(-c2ccccc2)c(C)c1[C@@H]1COCCN1CC(N)=O
4059,CCOc1ccc(CNC(=O)N2CCCC2c2nncn2C)cc1C,-7.789,CCOc1ccc(CNC(=O)N2CCCC2c2nncn2C)cc1C
4060,COc1cc2c(cc1OC)CN(C(=O)CN1CCC(C(N)=O)C1)CC2,-8.36,COc1cc2c(cc1OC)CN(C(=O)CN1CCC(C(N)=O)C1)CC2
4061,Cn1cnnc1CN1CCN(C2CCCN(c3ccccc3)C2=O)CC1,-8.849,Cn1cnnc1CN1CCN(C2CCCN(c3ccccc3)C2=O)CC1
4062,CC(ON=C(N)CC(=O)N1CCOCC1)C(=O)NCC(F)(F)F,-7.793,CC(ON=C(N)CC(=O)N1CCOCC1)C(=O)NCC(F)(F)F
4063,CC(C)(C)[C@@H](O)CN1CCN(Cc2cn3ccccc3n2)CC1,-7.986,CC(C)(C)[C@@H](O)CN1CCN(Cc2cn3ccccc3n2)CC1
4064,CC[C@H](O)CN1CCN(C(=O)c2ccc(C)o2)CC1,-7.015,CC[C@H](O)CN1CCN(C(=O)c2ccc(C)o2)CC1
4065,COCCN(CCC#N)c1ccnc(C(C)(C)C)n1,-5.944,COCCN(CCC#N)c1ccnc(C(C)(C)C)n1
4066,CN1CCCN(C(=O)c2cn(C)c3ccccc23)CC1,-11.398,CN1CCCN(C(=O)c2cn(C)c3ccccc23)CC1
4067,Cn1ccnc1C[C@H]1CCCN(Cc2cccs2)C1,-6.515,Cn1ccnc1C[C@H]1CCCN(Cc2cccs2)C1
4068,Cn1ccnc1C[C@H]1CCCN(Cc2ccsc2)C1,-6.943,Cn1ccnc1C[C@H]1CCCN(Cc2ccsc2)C1
4069,CNC(=O)c1ccc(CN(C)C(=O)C2CCCO2)cc1,-7.062,CNC(=O)c1ccc(CN(C)C(=O)C2CCCO2)cc1
4070,COCCNC[C@H](O)COc1ccc2c(c1)CCC(=O)N2,-7.114,COCCNC[C@H](O)COc1ccc2c(c1)CCC(=O)N2
4071,CN(CCC#N)C(=O)CN(C)C1CCN(c2ccccc2Cl)C1=O,-7.344,CN(CCC#N)C(=O)CN(C)C1CCN(c2ccccc2Cl)C1=O
4072,Cn1cnnc1C1CCCN(C(=O)CCc2ccco2)C1,-7.166,Cn1cnnc1C1CCCN(C(=O)CCc2ccco2)C1
4073,CN(C)C(=O)C1CCCN1C(=O)c1cccc(Cl)c1,-7.209,CN(C)C(=O)C1CCCN1C(=O)c1cccc(Cl)c1
4074,CC(=O)c1ccccc1Oc1cccc(Cl)c1,-6.793,CC(=O)c1ccccc1Oc1cccc(Cl)c1
4075,CCOC[C@@H](O)CN1CCN(C(=O)c2cccnc2)CC1,-6.994,CCOC[C@@H](O)CN1CCN(C(=O)c2cccnc2)CC1
4076,CCOC[C@@H](O)CN1CCN(C(=O)c2ccc(C)o2)CC1,-6.912,CCOC[C@@H](O)CN1CCN(C(=O)c2ccc(C)o2)CC1
4077,CCc1ccc(C(=O)N2CCN(C[C@@H](O)CC)CC2)o1,-7.004,CCc1ccc(C(=O)N2CCN(C[C@@H](O)CC)CC2)o1
4078,CN(CC1CCN(CCO)CC1)C[C@H](O)Cn1cccn1,-6.229,CN(CC1CCN(CCO)CC1)C[C@H](O)Cn1cccn1
4079,CN1CCC(C(=O)N2CCC(N=c3cccn[nH]3)CC2)C1,-7.444,CN1CCC(C(=O)N2CCC(N=c3cccn[nH]3)CC2)C1
4080,O=C1NCCN(C(=O)C2=CCCCO2)C1c1ccccc1,-8.12,O=C1NCCN(C(=O)C2=CCCCO2)C1c1ccccc1
4081,CCOc1cc(S(=O)(=O)NCCN2CCOCC2)c(C)cc1C,-7.186,CCOc1cc(S(=O)(=O)NCCN2CCOCC2)c(C)cc1C
4082,CC(C)(C)c1ccc(S(=O)(=O)NCC(=O)N2CCCCC2)cc1,-8.472,CC(C)(C)c1ccc(S(=O)(=O)NCC(=O)N2CCCCC2)cc1
4083,Cc1cc(C2CCCN(C(=O)CCc3cccnc3)C2)[nH]n1,-7.815,Cc1cc(C2CCCN(C(=O)CCc3cccnc3)C2)[nH]n1
4084,CCOC[C@@H](O)CN1CCN(C(=O)c2ccco2)CC1,-6.463,CCOC[C@@H](O)CN1CCN(C(=O)c2ccco2)CC1
4085,O=C(NCCc1cccc(O)c1)N[C@H]1CCS(=O)(=O)C1,-7.999,O=C(NCCc1cccc(O)c1)N[C@H]1CCS(=O)(=O)C1
4086,CCOCCn1c(O)c(C)n(-c2ccc(F)cc2)c1=O,-6.704,CCOCCn1c(O)c(C)n(-c2ccc(F)cc2)c1=O
4087,C[C@@H](c1ccsc1)N1CCN(Cc2nccn2C)CC1,-6.728,C[C@@H](c1ccsc1)N1CCN(Cc2nccn2C)CC1
4088,C[C@@H](CNC(=O)c1ccccc1O)CN1CCN(C)CC1,-7.474,C[C@@H](CNC(=O)c1ccccc1O)CN1CCN(C)CC1
4089,C[C@H](NC(=O)Cn1cnc2c(cnn2C)c1=O)C(C)(C)CN(C)C,-7.473,C[C@H](NC(=O)Cn1cnc2c(cnn2C)c1=O)C(C)(C)CN(C)C
4090,CC(C)(C)c1ccc([C@@H](O)CNC(=O)C(C)(C)N2CCOCC2)cc1,-7.822,CC(C)(C)c1ccc([C@@H](O)CNC(=O)C(C)(C)N2CCOCC2)cc1
4091,C[C@@](O)(c1ccc(O)cc1)C(F)(F)F,-6.385,C[C@@](O)(c1ccc(O)cc1)C(F)(F)F
4092,CCN(CC(=O)NC(C)C)C(=O)CSc1nccn1-c1cc(C)cc(C)c1,-7.921,CCN(CC(=O)NC(C)C)C(=O)CSc1nccn1-c1cc(C)cc(C)c1
4093,Cc1ccc([C@@]2(C)CC(=O)NC2=O)cc1,-7.057,Cc1ccc([C@@]2(C)CC(=O)NC2=O)cc1
4094,COc1ccc(NC(=O)NC[C@@H](C(C)C)N2CCN(C)CC2)cc1,-7.576,COc1ccc(NC(=O)NC[C@@H](C(C)C)N2CCN(C)CC2)cc1
4095,O[C@@H]1CC[N+](Cc2ccccc2)(Cc2ccccc2)O1,-7.089,O[C@@H]1CC[N+](Cc2ccccc2)(Cc2ccccc2)O1
4096,Ic1c[nH]nc1C1CCNCC1,-5.697,Ic1c[nH]nc1C1CCNCC1
4097,CC(C)n1[nH]c(-c2ccc(F)cc2)cc1=O,-6.712,CC(C)n1[nH]c(-c2ccc(F)cc2)cc1=O
4098,C[C@]1(c2ccc(Br)cc2)CC(=O)NC1=O,-6.836,C[C@]1(c2ccc(Br)cc2)CC(=O)NC1=O
4099,O=c1ccc(F)cn1Cc1ccccc1,-6.5,O=c1ccc(F)cn1Cc1ccccc1
4100,Cc1cn2c3c(=O)n(CCC(C)C)c(=O)n(C)c3nc2n1C,-7.637,Cc1cn2c3c(=O)n(CCC(C)C)c(=O)n(C)c3nc2n1C
4101,CCC(=O)c1ccc(OCC(=O)NC[C@@H](C(C)C)N2CCOCC2)cc1,-7.379,CCC(=O)c1ccc(OCC(=O)NC[C@@H](C(C)C)N2CCOCC2)cc1
4102,CCCS(=O)(=O)Nc1cccc(O)c1,-5.954,CCCS(=O)(=O)Nc1cccc(O)c1
4103,CCNC(=O)C(C)NC(=O)CCn1c(=O)oc2ccccc21,-7.807,CCNC(=O)C(C)NC(=O)CCn1c(=O)oc2ccccc21
4104,O=C(CCOCC(F)(F)C(F)F)NCc1cccc(O)c1,-7.416,O=C(CCOCC(F)(F)C(F)F)NCc1cccc(O)c1
4105,Cc1cc(C)n2nc(C(=O)NC(CO)C3CCOCC3)nc2n1,-8.407,Cc1cc(C)n2nc(C(=O)NC(CO)C3CCOCC3)nc2n1
4106,CC(C)CN(C(=O)CN1C(=O)CC2(CCCCC2)C1=O)C(C)C,-7.368,CC(C)CN(C(=O)CN1C(=O)CC2(CCCCC2)C1=O)C(C)C
4107,CN(C(=O)C1CCN(C(=O)C=C2CCCCC2)CC1)c1ccccc1,-8.796,CN(C(=O)C1CCN(C(=O)C=C2CCCCC2)CC1)c1ccccc1
4108,CC(C(=O)NCCN1CCS(=O)(=O)CC1)c1cccc(Cl)c1,-8.012,CC(C(=O)NCCN1CCS(=O)(=O)CC1)c1cccc(Cl)c1
4109,CSc1ccc(-n2cc(C(O)NC(C)(C)C(N)=O)cc2O)cc1,-7.417,CSc1ccc(-n2cc(C(O)NC(C)(C)C(N)=O)cc2O)cc1
4110,O=C(NCCCN1CCCCCC1=O)NC[C@H]1CCS(=O)(=O)C1,-11.139,O=C(NCCCN1CCCCCC1=O)NC[C@H]1CCS(=O)(=O)C1
4111,COc1ccc([C@H](CNC(=O)c2ccc(C(C)=O)s2)N2CCCC2)cc1,-7.959,COc1ccc([C@H](CNC(=O)c2ccc(C(C)=O)s2)N2CCCC2)cc1
4112,C[C@H]1CCCN(C(=O)CCNC(=O)c2ccc[nH]c2=O)C1,-8.096,C[C@H]1CCCN(C(=O)CCNC(=O)c2ccc[nH]c2=O)C1
4113,CC(=O)N1CCN(CCNC(=O)NCc2ccc(C)n2C)CC1,-7.697,CC(=O)N1CCN(CCNC(=O)NCc2ccc(C)n2C)CC1
4114,CCc1cc(C(=O)N2CCCC(C(N)=O)C2)sc1C,-7.049,CCc1cc(C(=O)N2CCCC(C(N)=O)C2)sc1C
4115,CC[C@H](O)CN1CCN(C(=O)c2cc(-c3csc(C)n3)c[nH]2)CC1,-7.753,CC[C@H](O)CN1CCN(C(=O)c2cc(-c3csc(C)n3)c[nH]2)CC1
4116,COc1ccccc1-n1cc(C(O)NC(C)(C)C(N)=O)cc1O,-7.606,COc1ccccc1-n1cc(C(O)NC(C)(C)C(N)=O)cc1O
4117,CCOc1nnc(CN(C)[C@H]2CCCN(c3ccc(C)nn3)C2)s1,-7.949,CCOc1nnc(CN(C)[C@H]2CCCN(c3ccc(C)nn3)C2)s1
4118,CCNC(=O)NC(=O)CN(C[C@@H](O)CC)c1ccccc1,-6.899,CCNC(=O)NC(=O)CN(C[C@@H](O)CC)c1ccccc1
4119,CCC(c1nnc(SCC(=O)NC)n1-c1ccc(OC)cc1)N(C)C,-6.212,CCC(c1nnc(SCC(=O)NC)n1-c1ccc(OC)cc1)N(C)C
4120,COc1ccc(CC2CCN(C(C)C(=O)NC(N)=O)CC2)cc1,-8.213,COc1ccc(CC2CCN(C(C)C(=O)NC(N)=O)CC2)cc1
4121,CSCCc1[nH]c(=O)n(CC2(O)CCCCC2)c1O,-6.401,CSCCc1[nH]c(=O)n(CC2(O)CCCCC2)c1O
4122,CN(C)C(=O)C1CCCN(C(=O)c2ccccc2Cn2c(O)c[nH]c2=O)C1,-8.52,CN(C)C(=O)C1CCCN(C(=O)c2ccccc2Cn2c(O)c[nH]c2=O)C1
4123,Cc1cc(C(=O)NCCN2CCC[C@H](C)C2)[nH]n1,-7.003,Cc1cc(C(=O)NCCN2CCC[C@H](C)C2)[nH]n1
4124,CC(C)(C)CC(C)(C)NC(O)c1cc(O)n(Cc2ccccn2)c1,-7.099,CC(C)(C)CC(C)(C)NC(O)c1cc(O)n(Cc2ccccn2)c1
4125,CCOc1ccccc1-c1cc(C(=O)NCCN(C)CC)[nH]n1,-7.161,CCOc1ccccc1-c1cc(C(=O)NCCN(C)CC)[nH]n1
4126,CCN(CCC1OCCO1)CC(N)=O,-5.582,CCN(CCC1OCCO1)CC(N)=O
4127,COC1(CNC(=O)N2CCNC(=O)C[C@H]2c2ccccc2)CCC1,-11.766,COC1(CNC(=O)N2CCNC(=O)C[C@H]2c2ccccc2)CCC1
4128,CC(O)c1ncc(CNC(C)(C)CC(C)(C)C)s1,-6.346,CC(O)c1ncc(CNC(C)(C)CC(C)(C)C)s1
4129,CC(NC(=O)COc1cc(Cl)ccc1Cl)C(=O)N1CCOCC1,-8.255,CC(NC(=O)COc1cc(Cl)ccc1Cl)C(=O)N1CCOCC1
4130,O=C(CCc1ccc(Br)cc1F)NC[C@H]1CCCO1,-6.876,O=C(CCc1ccc(Br)cc1F)NC[C@H]1CCCO1
4131,COc1ccc([C@H]2OCC[C@@H]2NC(=O)CCCNC(=O)c2ccsc2)cn1,-8.024,COc1ccc([C@H]2OCC[C@@H]2NC(=O)CCCNC(=O)c2ccsc2)cn1
4132,Cc1ccc(NC(=O)C2CC23CCS(=O)(=O)CC3)c(Cl)c1,-8.173,Cc1ccc(NC(=O)C2CC23CCS(=O)(=O)CC3)c(Cl)c1
4133,CCc1ccc([C@H](C)NC(=O)CN(CC(N)=O)C(C)C)cc1,-6.84,CCc1ccc([C@H](C)NC(=O)CN(CC(N)=O)C(C)C)cc1
4134,CC1(C)[C@@H](O)CCN1C(=O)CN(Cc1ccccc1)c1ccccc1,-7.878,CC1(C)[C@@H](O)CCN1C(=O)CN(Cc1ccccc1)c1ccccc1
4135,Cc1ccccc1CC(C)(C)NC(=O)C1CC12CCS(=O)(=O)CC2,-8.525,Cc1ccccc1CC(C)(C)NC(=O)C1CC12CCS(=O)(=O)CC2
4136,CC(C(=O)NC1CCN(Cc2ccncc2)CC1)N1CCSCC1,-7.486,CC(C(=O)NC1CCN(Cc2ccncc2)CC1)N1CCSCC1
4137,Cc1ccc(C(=O)NC[C@@H](C2CCCCC2)N(C)C)c(=O)[nH]1,-7.576,Cc1ccc(C(=O)NC[C@@H](C2CCCCC2)N(C)C)c(=O)[nH]1
4138,CN(C)CCCOc1ccc(CNC2=NCCCN2)cc1,-6.705,CN(C)CCCOc1ccc(CNC2=NCCCN2)cc1
4139,O=C(CCc1cncc(F)c1)NCc1ncccc1O,-7.302,O=C(CCc1cncc(F)c1)NCc1ncccc1O
4140,COCc1cccc(CNC(=O)NC(C)c2nncn2C)c1,-7.55,COCc1cccc(CNC(=O)NC(C)c2nncn2C)c1
4141,CCN1CCN([C@@H](C)CNC(=O)Nc2ccc(OC)nc2)CC1,-7.167,CCN1CCN([C@@H](C)CNC(=O)Nc2ccc(OC)nc2)CC1
4142,CC(C)(COCc1ccccc1)C(=O)N1CCc2cc[nH]c(=O)c2C1,-7.791,CC(C)(COCc1ccccc1)C(=O)N1CCc2cc[nH]c(=O)c2C1
4143,COc1cc2c(cc1OC)CN(C(C(N)=O)c1ccccc1)CC2,-7.908,COc1cc2c(cc1OC)CN(C(C(N)=O)c1ccccc1)CC2
4144,COC1CCN(C(O)c2cc(O)n(-c3ccccc3F)c2)CC1,-7.883,COC1CCN(C(O)c2cc(O)n(-c3ccccc3F)c2)CC1
4145,CC(C)N(CC(N)=O)CC(=O)N(C)Cc1ccc(Br)o1,-6.013,CC(C)N(CC(N)=O)CC(=O)N(C)Cc1ccc(Br)o1
